time_ms,local_time,packet_type,sequence_no,fragment_idx,total_fragments,packet_size_bytes
582923,2025-10-15_17:44:24.925,ACKF,2,40,-1,35
584302,2025-10-15_17:44:26.304,ACKF,2,41,-1,35
585681,2025-10-15_17:44:27.683,ACKF,2,42,-1,35
587060,2025-10-15_17:44:28.062,ACKF,2,43,-1,35
588445,2025-10-15_17:44:30.447,ACKF,2,44,-1,35
589830,2025-10-15_17:44:31.832,ACKF,2,45,-1,35
591209,2025-10-15_17:44:33.211,ACKF,2,46,-1,35
592588,2025-10-15_17:44:34.590,ACKF,2,47,-1,35
593967,2025-10-15_17:44:35.969,ACKF,2,48,-1,35
595352,2025-10-15_17:44:37.354,ACKF,2,49,-1,35
596737,2025-10-15_17:44:38.739,ACKF,2,50,-1,35
598116,2025-10-15_17:44:39.118,ACKF,2,51,-1,35
599495,2025-10-15_17:44:41.497,ACKF,2,52,-1,35
600874,2025-10-15_17:44:42.876,ACKF,2,53,-1,35
602259,2025-10-15_17:44:44.261,ACKF,2,54,-1,35
603644,2025-10-15_17:44:45.646,ACKF,2,55,-1,35
605023,2025-10-15_17:44:46.025,ACKF,2,56,-1,35
606402,2025-10-15_17:44:48.404,ACKF,2,57,-1,35
607781,2025-10-15_17:44:49.783,ACKF,2,58,-1,35
609166,2025-10-15_17:44:50.168,ACKF,2,59,-1,35
610551,2025-10-15_17:44:52.553,ACKF,2,60,-1,35
611930,2025-10-15_17:44:53.932,ACKF,2,61,-1,35
613309,2025-10-15_17:44:55.311,ACKF,2,62,-1,35
614688,2025-10-15_17:44:56.690,ACKF,2,63,-1,35
616073,2025-10-15_17:44:57.075,ACKF,2,64,-1,35
617458,2025-10-15_17:44:59.460,ACKF,2,65,-1,35
618837,2025-10-15_17:45:00.839,ACKF,2,66,-1,35
620216,2025-10-15_17:45:02.218,ACKF,2,67,-1,35
621595,2025-10-15_17:45:03.597,ACKF,2,68,-1,35
622980,2025-10-15_17:45:04.982,ACKF,2,69,-1,35
624365,2025-10-15_17:45:06.367,ACKF,2,70,-1,35
625744,2025-10-15_17:45:07.746,ACKF,2,71,-1,35
627123,2025-10-15_17:45:08.125,ACKF,2,72,-1,35
628502,2025-10-15_17:45:10.504,ACKF,2,73,-1,35
629887,2025-10-15_17:45:11.889,ACKF,2,74,-1,35
631272,2025-10-15_17:45:13.274,ACKF,2,75,-1,35
632651,2025-10-15_17:45:14.653,ACKF,2,76,-1,35
634030,2025-10-15_17:45:15.032,ACKF,2,77,-1,35
635409,2025-10-15_17:45:17.411,ACKF,2,78,-1,35
636794,2025-10-15_17:45:18.796,ACKF,2,79,-1,35
638179,2025-10-15_17:45:19.181,ACKF,2,80,-1,35
639558,2025-10-15_17:45:21.560,ACKF,2,81,-1,35
640937,2025-10-15_17:45:22.939,ACKF,2,82,-1,35
642316,2025-10-15_17:45:24.318,ACKF,2,83,-1,35
643701,2025-10-15_17:45:25.703,ACKF,2,84,-1,35
645085,2025-10-15_17:45:26.087,ACKF,2,85,-1,35
646464,2025-10-15_17:45:28.466,ACKF,2,86,-1,35
647843,2025-10-15_17:45:29.845,ACKF,2,87,-1,35
649222,2025-10-15_17:45:31.224,ACKF,2,88,-1,35
650607,2025-10-15_17:45:32.609,ACKF,2,89,-1,35
651992,2025-10-15_17:45:33.994,ACKF,2,90,-1,35
653371,2025-10-15_17:45:35.373,ACKF,2,91,-1,35
654750,2025-10-15_17:45:36.752,ACKF,2,92,-1,35
656129,2025-10-15_17:45:37.131,ACKF,2,93,-1,35
657514,2025-10-15_17:45:39.516,ACKF,2,94,-1,35
658899,2025-10-15_17:45:40.901,ACKF,2,95,-1,35
660278,2025-10-15_17:45:42.280,ACKF,2,96,-1,35
661657,2025-10-15_17:45:43.659,ACKF,2,97,-1,35
663036,2025-10-15_17:45:44.038,ACKF,2,98,-1,35
664421,2025-10-15_17:45:46.423,ACKF,2,99,-1,35
665806,2025-10-15_17:45:47.808,ACKF,2,100,-1,36
667185,2025-10-15_17:45:48.187,ACKF,2,101,-1,36
668564,2025-10-15_17:45:50.566,ACKF,2,102,-1,36
669943,2025-10-15_17:45:51.945,ACKF,2,103,-1,36
671328,2025-10-15_17:45:53.330,ACKF,2,104,-1,36
672713,2025-10-15_17:45:54.715,ACKF,2,105,-1,36
674092,2025-10-15_17:45:55.094,ACKF,2,106,-1,36
675471,2025-10-15_17:45:57.473,ACKF,2,107,-1,36
676850,2025-10-15_17:45:58.852,ACKF,2,108,-1,36
678235,2025-10-15_17:46:00.237,ACKF,2,109,-1,36
679620,2025-10-15_17:46:01.622,ACKF,2,110,-1,36
680999,2025-10-15_17:46:02.001,ACKF,2,111,-1,36
682378,2025-10-15_17:46:04.380,ACKF,2,112,-1,36
683757,2025-10-15_17:46:05.759,ACKF,2,113,-1,36
685142,2025-10-15_17:46:06.144,ACKF,2,114,-1,36
686527,2025-10-15_17:46:08.529,ACKF,2,115,-1,36
687906,2025-10-15_17:46:09.908,ACKF,2,116,-1,36
689285,2025-10-15_17:46:11.287,ACKF,2,117,-1,36
